0,1116907128445394944,2019-04-13 03:33:05,NO_QUERY,realdonaldtrump,Another Fake Story on @NBCNews that I offered Pardons to Homeland Securiy personnel in case they broke the law rega\xe2\x80\xa6 https://t.co/zq0NpnzYUD
0,1116898703682543616,2019-04-13 02:59:36,NO_QUERY,realdonaldtrump,A Fake Story by Politico. Made up sources. Thank you Mount Vernon! https://t.co/Pf60zBy6Sw
0,1116896641775296513,2019-04-13 02:51:24,NO_QUERY,realdonaldtrump,RT @politicalelle: How is this woman walking the halls of Congress. How. https://t.co/CrtK7j3wpZ
0,1116895132270383104,2019-04-13 02:45:25,NO_QUERY,realdonaldtrump,"RT @dbongino: With the exception of FISA warrants, the use of human intelligence assets, the use of national security letters, &amp; the unprec\xe2\x80\xa6"
0,1116894304063107072,2019-04-13 02:42:07,NO_QUERY,realdonaldtrump,"Finally, great news at the Border! https://t.co/nofzYa2Qs7"
0,1116892526533857280,2019-04-13 02:35:03,NO_QUERY,realdonaldtrump,"Thank you Jeh, so well stated! https://t.co/4QmP6XrUVA"
0,1116891452003557376,2019-04-13 02:30:47,NO_QUERY,realdonaldtrump,If the Radical Left Democrats all of a sudden don\xe2\x80\x99t want the Illegal Migrants in their Sanctuary Cities (no more op\xe2\x80\xa6 https://t.co/QV1KGbo81v
0,1116845082945171457,2019-04-12 23:26:32,NO_QUERY,realdonaldtrump,WSJ's Strassel: Barr 'Right' to Say 'Spying' Occurred on Trump Campaign | Breitbart https://t.co/YuC9IX01GF via @BreitbartNews
0,1116833058840293381,2019-04-12 22:38:45,NO_QUERY,realdonaldtrump,RT @trish_regan: .@CLewandowski_ says he is POSITIVE orders to spy on the #Trump campaign during 2016 came from the HIGHEST levels \xe2\x80\x93 perhap\xe2\x80\xa6
0,1116817144006750209,2019-04-12 21:35:31,NO_QUERY,realdonaldtrump,WE WILL NEVER FORGET! https://t.co/VxrGFRFeJM
0,1116742282286440448,2019-04-12 16:38:02,NO_QUERY,realdonaldtrump,"....The Radical Left always seems to have an Open Borders, Open Arms policy \xe2\x80\x93 so this should make them very happy!"
0,1116742280919044096,2019-04-12 16:38:02,NO_QUERY,realdonaldtrump,"Due to the fact that Democrats are unwilling to change our very dangerous immigration laws, we are indeed, as repor\xe2\x80\xa6 https://t.co/sNDauZ3JDv"
0,1116707442061193217,2019-04-12 14:19:36,NO_QUERY,realdonaldtrump,"Even the Democrats now say that our Southern Border is a Crisis and a National Emergency. Hopefully, we will not be\xe2\x80\xa6 https://t.co/CID3xfQPBK"
